AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year;
,,,,,,,,,,,,,,,,06.06.2007,,408/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 26. April 2007 zu dem Jahresbericht 2006 zur Menschenrechtslage in der Welt und zur Menschenrechtspolitik der EuropÌ_ischen Union,2007;
,,,,,,,,,,,,,,,,06.06.2007,,407/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 26. April 2007 zu den Galileo-Konzessionsverhandlungen,2007;
,,,,,,,,,,,,,,,,06.06.2007,,406/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 26. April 2007 zur Lage der Frauen mit Behinderungen in der EuropÌ_ischen Union,2007;
,,,,,,,,,,,,,,,,06.06.2007,,405/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. April 2007 zu dem Fortschrittsbericht Ì_ber Kroatien 2006,2007;
,,,,,,,,,,,,,,,,06.06.2007,,404/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. April 2007 zu den transatlantischen Beziehungen,2007;
,,,,,,,,,,,,,,,,06.06.2007,,403/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. April 2007 zu dem GrÌ_nbuch: Schadenersatzklagen wegen Verletzung des EG-Wettbewerbsrechts,2007;
",,,,,,,,,,,,,,,,06.06.2007,,402/07,,""Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 25. April 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss im Namen der EuropÌ_ischen Gemeinschaft eines RahmenÌ_bereinkommens Ì_ber ein mehrseitiges Nuklear- und Umweltprogramm in der Russischen FÌ¦deration und des Protokolls zu AnsprÌ_chen, rechtlichen Verfahren und Haftungsfreistellung zum RahmenÌ_bereinkommen Ì_ber ein mehrseitiges Nuklear- und Umweltprogramm in der Russischen FÌ¦deration"",2007";
",,,,,,,,,,,,,,,,06.06.2007,,401/07,,""Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom ... April 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des ÌÏbereinkommens zwischen der Republik Albanien, Bosnien und Herzegowina, der Republik Bulgarien, der Republik Kroatien, der EuropÌ_ischen Gemeinschaft, der Republik Island, der ehemaligen jugoslawischen Republik Mazedonien, dem KÌ¦nigreich Norwegen, Serbien und Montenegro, RumÌ_nien und der ÌÏbergangsverwaltung der Vereinten Nationen in Kosovo zur Schaffung eines gemeinsamen europÌ_ischen Luftverkehrsraums"",2007";
,,,,,,,,,,,,,,,,06.06.2007,,400/07,,Legislative EntschlieÌÙung des EuropÌ_ischen Parlaments vom 24. April 2007 zu dem Vorschlag fÌ_r einen Beschluss des Rates Ì_ber den Abschluss des Abkommens zwischen der EuropÌ_ischen Gemeinschaft und der Regierung Malaysias Ì_ber bestimmte Aspekte von Luftverkehrsdiensten,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),08.06.2007,Fz,399/07,0,HaushaltsfÌ_hrung 2006 ÌÏber- und auÌÙerplanmÌ_ÌÙige Ausgaben und VerpflichtungsermÌ_chtigungen im ersten Vierteljahr des Haushaltsjahres 2007,2007;
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),15.06.2007,Fz,398/07,0,""Gesetz zu dem Abkommen vom 12. Oktober 2006 zwischen der Bundesrepublik Deutschland und der FranzÌ¦sischen Republik zur Vermeidung der Doppelbesteuerung der NachlÌ_sse, Erbschaften und Schenkungen"",2007";
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),15.06.2007,Fz,397/07,0,Gesetz zu dem Abkommen vom 1. Juni 2006 zwischen der Bundesrepublik Deutschland und Georgien zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Steuern vom Einkommen und vom VermÌ¦gen,2007;
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),15.06.2007,EU,396/07,0,""Gesetz zu dem Abkommen vom 25. Juni 2005 zur Ìãnderung des Partnerschaftsabkommens vom 23. Juni 2000 zwischen den Mitgliedern der Gruppe der Staaten in Afrika, im Karibischen Raum und im Pazifischen Ozean einerseits und der EuropÌ_ischen Gemeinschaft und ihren Mitgliedstaaten andererseits (AKP-EG-Partnerschaftsabkommen)"",2007";
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),15.06.2007,EU,395/07,0,""Gesetz zu dem Abkommen vom 15. Dezember 2003 Ì_ber Politischen Dialog und Zusammenarbeit zwischen der EuropÌ_ischen Gemeinschaft und ihren Mitgliedstaaten einerseits und der Republik Costa Rica, der Republik El Salvador, der Republik Guatemala, der Republik Honduras, der Republik Nicaragua und der Republik Panama andererseits"",2007";
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA (fdf),15.06.2007,AA,394/07,0,Gesetz zu dem Fakultativprotokoll vom 8. Dezember 2005 zum ÌÏbereinkommen Ì_ber die Sicherheit von Personal der Vereinten Nationen und beigeordnetem Personal,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),15.06.2007,Wi,393/07,0,Gesetz zur StÌ_rkung der Berufsaufsicht und zur Reform berufsrechtlicher Regelungen in der WirtschaftsprÌ_ferordnung (Berufsaufsichtsreformgesetz - BARefG),2007;
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,15.06.2007,Wi,392/07,0,Zweites Gesetz zum Abbau bÌ_rokratischer Hemmnisse insbesondere in der mittelstÌ_ndischen Wirtschaft,2007;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),15.06.2007,Vk,391/07,0,Gesetz zur EinfÌ_hrung eines Alkoholverbots fÌ_r FahranfÌ_nger und FahranfÌ_ngerinnen,2007;
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),12.06.2007,EU,390/07,0,""Bericht der Kommission der EuropÌ_ischen Gemeinschaften """"Bessere Rechtsetzung 2006"""" gemÌ_ÌÙ Artikel 9 des Protokolls Ì_ber die Anwendung der GrundsÌ_tze der SubsidiaritÌ_t und der VerhÌ_ltnismÌ_ÌÙigkeit (14. Bericht)"",2007";
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,R (fdf) - Wi,15.06.2007,R,389/07,0,... StrafrechtsÌ_nderungsgesetz zur BekÌ_mpfung der ComputerkriminalitÌ_t (...StrÌãndG),2007;
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,In (fdf) - AS - K - Wi,15.06.2007,In,388/07,0,Gesetz zur Umsetzung aufenthalts- und asylrechtlicher Richtlinien der EuropÌ_ischen Union,2007;
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,R (fdf) - AS - Fz - In,15.06.2007,R,387/07,0,Drittes Gesetz zur Verbesserung rehabilitierungsrechtlicher Vorschriften fÌ_r Opfer der politischen Verfolgung in der ehemaligen DDR,2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf),15.06.2007,G,386/07,0,Gesetz zum Schutz vor den Gefahren des Passivrauchens,2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf),15.06.2007,G,385/07,0,Gesetz Ì_ber QualitÌ_t und Sicherheit von menschlichen Geweben und Zellen (Gewebegesetz),2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,15.06.2007,Fz,384/07,0,Unternehmensteuerreformgesetz 2008,2007;
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,EU (fdf) - Fz - U - Vk - Wi,06.06.2007,EU,383/07,0,GrÌ_nbuch der Kommission der EuropÌ_ischen Gemeinschaften zur Verbesserung der Abwrackung von Schiffen,2007;
,,,,,,,,,,,,,,,,05.06.2007,,382/07,,Mitteilung der Bundesregierung zu der Verordnung zur Festsetzung der KostenbeitrÌ_ge fÌ_r Leistungen und vorlÌ_ufige MaÌÙnahmen in der Kinder- und Jugendhilfe (Kostenbeitragsverordnung - KostenbeitragsV),2007;
",,,,,,,,,,,,,,,,05.06.2007,,381/07,,""Unterrichtung durch die deutsche Delegation in der Parlamentarischen Versammlung der NATO 52. Jahrestagung der Parlamentarischen Versammlung der NATO vom 13. bis 17. November 2006 in Quebec, Kanada"",2007";
0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,EU (fdf) - In - Vk - Wi,04.06.2007,EU,380/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber gemeinsame Regeln fÌ_r den Zugang zum Markt des grenzÌ_berschreitenden GÌ_terkraftverkehrs,2007;
,,,,,,,,,,,,,,,,04.06.2007,,379/07,,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber gemeinsame Regeln fÌ_r den Zugang zum Personenkraftverkehrsmarkt (Neufassung),2007;
0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,EU (fdf) - In - R - Vk - Wi,04.06.2007,EU,378/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Festlegung gemeinsamer Regeln fÌ_r die Zulassung zum Beruf des Kraftverkehrsunternehmers,2007;
"0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,EU (fdf) - FJ - In - K - R - Wi,04.06.2007,EU,377/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament, den Rat und den Ausschuss der Regionen: Eine allgemeine Politik zur BekÌ_mpfung der InternetkriminalitÌ_t"",2007";
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - A,01.06.2007,EU,376/07,0,Vorschlag fÌ_r eine Verordnung des Rates Ì_ber Informations- und AbsatzfÌ¦rderungsmaÌÙnahmen fÌ_r Agrarerzeugnisse im Binnenmarkt und in DrittlÌ_ndern,2007;
",,,,,,,,,,,,,,,,31.05.2007,,375/07,,""Stellungnahme der EuropÌ_ischen Kommission zu dem Beschluss des Bundesrates zur Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat, das EuropÌ_ische Parlament, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: GrÌ_nbuch: Die kÌ_nftige Meerespolitik der EuropÌ_ischen Union - eine europÌ_ische Vision fÌ_r Ozeane und Meere COM (2006) 275 final";" Ratsdok. 11510/1/06"",2007"
,,,,,,,,,,,,,,,,29.05.2007,,374/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates fÌ_r eine Ausweitung und Qualifizierung der FrÌ_herkennungsuntersuchungen im Sinne des Kindeswohls,2007;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,In (fdf) - Fz,31.05.2007,In,373/07,0,Verordnung zur Ìãnderung passrechtlicher und anderer Vorschriften,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),31.05.2007,In,372/07,0,Verordnung Ì_ber die Erfassung und ÌÏbermittlung von Passdaten sowie zur Ìãnderung der Zweiten BundesmeldedatenÌ_bermittlungsverordnung,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),02.04.2007,Fz,371/07,0,Entlastung der Bundesregierung fÌ_r das Haushaltsjahr 2006 - Vorlage der Haushalts- und VermÌ¦gensrechnung des Bundes (Jahresrechnung 2006) -,2007;
,,,,,,,,,,,,,,,,24.05.2007,,370/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zur Verordnung zur Festsetzung der HÌ¦he der Autobahnmaut fÌ_r schwere Nutzfahrzeuge (MauthÌ¦heverordnung - MautHV),2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),31.05.2007,Wi,369/07,0,Gesetz zur Neuordnung der ERP-WirtschaftsfÌ¦rderung (ERP-WirtschaftsfÌ¦rderungsneuordnungsgesetz),2007;
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FS (fdf) - Fz,29.05.2007,FS,368/07,0,""Verordnung Ì_ber die Pauschale fÌ_r Anlegung, Instandsetzung und Pflege der GrÌ_ber, Verlegung und Identifizierung im Sinne des GrÌ_bergesetzes fÌ_r die Haushaltsjahre 2006 und 2007 (GrÌ_bPauschV 2006/2007)"",2007";
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,EU (fdf) - U - Vk - Wi,25.05.2007,EU,367/07,0,Vorschlag der Kommission der EuropÌ_ischen Gemeinschaften fÌ_r eine aktualisierte Liste der Gebiete von gemeinschaftlicher Bedeutung fÌ_r die alpine Region,2007;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,In (fdf) - R,25.05.2007,In,366/07,0,Neunzehnte Verordnung zur Ìãnderung der Verordnung zur AusfÌ_hrung des Personenstandsgesetzes (19. PStÌãndV),2007;
"0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,EU (fdf) - AS - In - R - Wi,24.05.2007,EU,364/07,0,""Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates Ì_ber Sanktionen gegen Personen, die DrittstaatsangehÌ¦rige ohne legalen Aufenthalt beschÌ_ftigen"",2007";
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Vk (fdf) - Fz,25.05.2007,Vk,363/07,0,Allgemeine Verwaltungsvorschrift zum PersonenbefÌ¦rderungsgesetz,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf) - FS,25.05.2007,In,362/07,0,Neunzehnte allgemeine Verwaltungsvorschrift zur Ìãnderung der Dienstanweisung fÌ_r die Standesbeamten und ihre AufsichtsbehÌ¦rden - DA - (19. DA-ÌãndVwV),2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A (fdf) - G,25.05.2007,A,361/07,0,Allgemeine Verwaltungsvorschrift Ì_ber die DurchfÌ_hrung der amtlichen ÌÏberwachung der Einhaltung von Hygienevorschriften fÌ_r Lebensmittel tierischen Ursprungs und zum Verfahren zur PrÌ_fung von Leitlinien fÌ_r eine gute Verfahrenspraxis (AVV Lebensmittelhygiene - AVV LmH),2007;
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,U (fdf) - Wi,25.05.2007,U,360/07,0,Dritte Verordnung zur Ìãnderung der Chemikalien Straf- und BuÌÙgeldverordnung,2007;
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,U (fdf) - AS - G,25.05.2007,U,359/07,0,Elfte Verordnung zur Ìãnderung chemikalienrechtlicher Verordnungen,2007;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),25.05.2007,Vk,358/07,0,Entwurf eines Gesetzes zu dem Protokoll vom 28. Oktober 1993 zur Ìãnderung des EuropÌ_ischen ÌÏbereinkommens vom 30. September 1957 Ì_ber die internationale BefÌ¦rderung gefÌ_hrlicher GÌ_ter auf der StraÌÙe (ADR),2007;
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Vk (fdf) - Fz,25.05.2007,Vk,357/07,0,Entwurf eines Zweiten Gesetzes zur Ìãnderung des Regionalisierungsgesetzes,2007;
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,V (fdf) - Fz - In,25.05.2007,V,356/07,0,Entwurf eines Ersten Gesetzes zur Ìãnderung des Personalanpassungsgesetzes,2007;
0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,U (fdf) - A - G - In - Wi,25.05.2007,U,355/07,0,Entwurf eines Ersten Gesetzes zur Ìãnderung des Strahlenschutzvorsorgegesetzes,2007;
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,R (fdf) - Fz - Wi,25.05.2007,R,354/07,0,Entwurf eines Gesetzes zur Modernisierung des GmbH-Rechts und zur BekÌ_mpfung von MissbrÌ_uchen (MoMiG),2007;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,25.05.2007,R,353/07,0,Entwurf eines ... Gesetzes zur Ìãnderung des Strafgesetzbuches - Strafzumessung bei AufklÌ_rungs- und PrÌ_ventionshilfe (... StrÌãndG),2007;
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,K (fdf) - Fz - In,25.05.2007,K,352/07,0,Entwurf eines Gesetzes zur Aufhebung des Hochschulrahmengesetzes,2007;
"0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A (fdf) - In - K,25.05.2007,A,351/07,0,""Entwurf eines Gesetzes zur Neuordnung der Ressortforschung im GeschÌ_ftsbereich des Bundesministeriums fÌ_r ErnÌ_hrung, Landwirtschaft und Verbraucherschutz"",2007";
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),25.05.2007,In,349/07,0,Gesetz zur Ìãnderung des Passgesetzes und weiterer Vorschriften,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),25.05.2007,Fz,348/07,0,Gesetz zur Ìãnderung des Zollfahndungsdienstgesetzes und anderer Gesetze,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),25.05.2007,AS,347/07,0,Gesetz zur Anpassung des Dienstrechts in der Bundesagentur fÌ_r Arbeit (Dienstrechtsanpassungsgesetz BA - DRAnpGBA),2007;
"0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,23.05.2007,Wi,346/07,0,""Verordnung zur Gleichstellung von PrÌ_fungszeugnissen der Erwin-Stein-Schule, Staatliche Glasfachschule Hadamar, mit den Zeugnissen Ì_ber das Bestehen der Abschluss- und GesellenprÌ_fung in Ausbildungsberufen"",2007";
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,23.05.2007,Wi,345/07,0,Verordnung zur Gleichstellung von PrÌ_fungszeugnissen der staatlich anerkannten Hiberniaschule Herne mit den Zeugnissen Ì_ber das Bestehen der GesellenprÌ_fung in handwerklichen Ausbildungsberufen,2007;
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,23.05.2007,Wi,344/07,0,Verordnung zur Gleichstellung von PrÌ_fungszeugnissen der Berufsfachschule fÌ_r das Holz und Elfenbein verarbeitende Handwerk in Michelstadt mit den Zeugnissen Ì_ber das Bestehen der Abschluss- und GesellenprÌ_fung in Ausbildungsberufen,2007;
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,23.05.2007,Wi,343/07,0,Verordnung zur Gleichstellung von PrÌ_fungszeugnissen der Staatlichen Zeichenakademie Hanau mit den Zeugnissen Ì_ber das Bestehen der Abschluss- und GesellenprÌ_fung in Ausbildungsberufen,2007;
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,23.05.2007,Wi,342/07,0,Verordnung zur Gleichstellung von PrÌ_fungszeugnissen der Berufsfachschule - Handwerksberufe - an der Berufsbildenden Schule des Bezirksverbandes Pfalz in Kaiserslautern mit den Zeugnissen Ì_ber das Bestehen der Abschluss- und GesellenprÌ_fung in Ausbildungsberufen,2007;
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,23.05.2007,Wi,341/07,0,Verordnung zur Gleichstellung von PrÌ_fungszeugnissen des Staatlichen Berufskollegs Glas-Keramik-Gestaltung des Landes Nordrhein-Westfalen in Rheinbach mit den Zeugnissen Ì_ber das Bestehen der Abschluss- und GesellenprÌ_fung in Ausbildungsberufen,2007;
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,U (fdf) - A - G,23.05.2007,U,340/07,0,Dritte Verordnung zur Ìãnderung der Schadstoff-HÌ¦chstmengenverordnung,2007;
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FJ (fdf),23.05.2007,FJ,339/07,0,ZwÌ¦lfte Verordnung zur Neufestsetzung der BetrÌ_ge nach å¤ 7 Abs. 1 des Gesetzes zur Hilfe fÌ_r Frauen bei SchwangerschaftsabbrÌ_chen in besonderen FÌ_llen,2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf) - A,23.05.2007,G,338/07,0,Dritte Verordnung zur Ìãnderung der Arzneimittelverschreibungsverordnung,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),23.05.2007,A,337/07,0,Verordnung zur Ìãnderung saatgutrechtlicher Verordnungen und zur Ìãnderung der Anbaumaterialverordnung,2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A (fdf) - G,23.05.2007,A,336/07,0,Erste Verordnung zur Ìãnderung der Verordnung zum Schutz gegen die VesikulÌ_re Schweinekrankheit,2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A (fdf) - G,23.05.2007,A,335/07,0,Dritte Verordnung zur Ìãnderung der GeflÌ_gel-Aufstallungsverordnung,2007;
",,,,,,,,,,,,,,,,22.05.2007,,334/07,,""Stellungnahme der EuropÌ_ischen Kommission zu dem Beschluss des Bundesrates zur Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat, das EuropÌ_ische Parlament, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Strategische ÌÏberlegungen zur Verbesserung der Rechtsetzung in der EuropÌ_ischen Union"",2007";
"0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,EU (fdf) - In - K - Vk - Wi,18.05.2007,EU,333/07,0,""Vorschlag fÌ_r eine Verordnung des Rates Ì_ber die GrÌ_ndung des gemeinsamen Unternehmens ARTEMIS zur DurchfÌ_hrung einer gemeinsamen """"Technologieinitiative fÌ_r eingebettete IKT-Systeme"""""",2007";
",,,,,,,,,,,,,,,,07.05.2007,,332/07,,""Stellungnahme der EuropÌ_ischen Kommission zu der Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat, das EuropÌ_ische Parlament, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen Ì_ber die Verbesserung der Sicherheit der Lieferkette und dem Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Verbesserung der Sicherheit der Lieferkette"",2007";
"0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,EU (fdf) - Fz - G - K - Wi,18.05.2007,EU,331/07,0,""Vorschlag fÌ_r eine Verordnung des Rates Ì_ber die GrÌ_ndung eines gemeinsamen Unternehmens """"Initiative innovative Arzneimittel"""""",2007";
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R (fdf) - Fz,21.05.2007,R,330/07,0,Dritte Verordnung zur Ìãnderung der Kindesunterhalt-Vordruckverordnung und Erste Verordnung zur Ìãnderung der HandelsregistergebÌ_hrenverordnung,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),21.05.2007,A,329/07,0,Verordnung zur Ìãnderung von Verordnungen zum Schutz vor der Verschleppung der Blauzungenkrankheit,2007;
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FJ (fdf) - In,18.05.2007,FJ,328/07,0,Bericht der Bundesregierung zu den Auswirkungen des Kriegsdienstverweigerungs-Neuregelungsgesetzes (KDVNeuRG),2007;
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,A (fdf) - Fz - G - U,23.05.2007,A,327/07,0,Verordnung zur DurchfÌ_hrung von Vorschriften des gemeinschaftlichen Lebensmittelhygienerechts,2007;
,,,,,,,,,,,,,,,,16.05.2007,,326/07,,Stellungnahme der EuropÌ_ischen Kommission zu dem Beschluss des Bundesrates zum Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Schaffung eines Ordnungsrahmens fÌ_r den Bodenschutz und zur Ìãnderung der Richtlinie 2004/35/EG,2007;
"0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,EU (fdf) - K,16.05.2007,EU,325/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament, den Rat, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen Ì_ber eine EuropÌ_ische Kulturagenda im Zeichen der Globalisierung"",2007";
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),16.05.2007,Wi,324/07,0,Bestimmung eines stellvertretenden Mitglieds im Beirat des ErdÌ¦lbevorratungsverbandes,2007;
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,EU (fdf) - A - Fz - In - U,15.05.2007,EU,323/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber die Betriebsstrukturerhebungen und die Erhebung Ì_ber landwirtschaftliche Produktionsmethoden sowie zur Aufhebung der Verordnung (EWG) Nr. 571/88 des Rates,2007;
,,,,,,,,,,,,,,,,18.05.2007,,322/07,,Entwurf eines Gesetzes zur Reform des Rechts der Unterbringung in einem psychiatrischen Krankenhaus und in einer Entziehungsanstalt,2007;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),18.05.2007,Vk,321/07,0,Zweites Gesetz zur Ìãnderung des Allgemeinen Eisenbahngesetzes,2007;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf) - AS,18.05.2007,Vk,320/07,0,Drittes Gesetz zur Ìãnderung des Fahrpersonalgesetzes,2007;
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Vk (fdf) - Fz,18.05.2007,Vk,319/07,0,Gesetz zur Ìãnderung kraftfahrzeugsteuerlicher und autobahnmautrechtlicher Vorschriften,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),18.05.2007,R,318/07,0,Gesetz zur Sicherung der Unterbringung in einem psychiatrischen Krankenhaus und in einer Entziehungsanstalt,2007;
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),18.05.2007,K,317/07,0,Gesetz zur Einrichtung des Deutschen Ethikrats (Ethikratgesetz - EthRG),2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),18.05.2007,In,316/07,0,Gesetz zur Ìãnderung des Gesetzes Ì_ber die Wahl des BundesprÌ_sidenten durch die Bundesversammlung,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),18.05.2007,In,315/07,0,Zweites Gesetz zur Ìãnderung des Ersten Gesetzes zur Ìãnderung des Bundesgrenzschutzgesetzes,2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf),18.05.2007,G,314/07,0,Gesetz zur Ìãnderung medizinprodukterechtlicher und anderer Vorschriften,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),18.05.2007,Fz,313/07,0,Achtes Gesetz zur Ìãnderung des Gesetzes Ì_ber die Deutsche Bundesbank,2007;
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,EU (fdf) - A - Fz,11.05.2007,EU,312/07,0,Vorschlag fÌ_r eine Verordnung des Rates zur Ìãnderung der Verordnung (EG) Nr. 318/2006 Ì_ber die gemeinsame Marktorganisation fÌ_r Zucker,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),11.05.2007,Wi,311/07,0,Neunundsiebzigste Verordnung zur Ìãnderung der AuÌÙenwirtschaftsverordnung,2007;
,,,,,,,,,,,,,,,,11.05.2007,,310/07,,Ìãnderung der GeschÌ_ftsordnung des Bundesrates,2007;
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,R (fdf) - FS - Fz - In,10.05.2007,R,309/07,0,Entwurf eines Gesetzes zur Reform des Verfahrens in Familiensachen und in den Angelegenheiten der freiwilligen Gerichtsbarkeit (FGG-Reformgesetz - FGG-RG),2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),25.05.2007,R,308/07,0,Verfahren vor dem Bundesverfassungsgericht,2007;
